Number Passengers,airport_1,airport_2,start_lat,start_lon,end_lat,end_lon,Year
5358,CE,PR,-3.71,-38.54,-24.89,-51.55,2007
333545,CE,RJ,-3.71,-38.54,-22.84,-43.15,2007
119508,CE,RN,-3.71,-38.54,-5.22,-36.52,2007
818,CE,RO,-3.71,-38.54,-11.22,-62.8,2007
11,CE,RR,-3.71,-38.54,1.89,-61.22,2007
4813,CE,RS,-3.71,-38.54,-30.01,-51.22,2007
699,CE,SE,-3.71,-38.54,-10.9,-37.07,2007
879991,CE,SP,-3.71,-38.54,-23.55,-46.64,2007
64606,DF,ES,-15.83,-47.86,-19.19,-40.34,2007
427189,DF,GO,-15.83,-47.86,-16.64,-49.31,2007
398302,DF,MA,-15.83,-47.86,-2.55,-44.3,2007
657614,DF,MG,-15.83,-47.86,-18.1,-44.38,2007
108979,DF,MS,-15.83,-47.86,-20.51,-54.54,2007
346922,DF,MT,-15.83,-47.86,-12.64,-55.42,2007
454769,DF,PA,-15.83,-47.86,-5.53,-52.29,2007
65846,DF,PB,-15.83,-47.86,-7.06,-35.55,2007
379198,DF,PE,-15.83,-47.86,-8.28,-35.07,2007
245549,DF,PI,-15.83,-47.86,-8.28,-43.68,2007
305026,DF,PR,-15.83,-47.86,-24.89,-51.55,2007
1194466,DF,RJ,-15.83,-47.86,-22.84,-43.15,2007
203015,DF,RN,-15.83,-47.86,-5.22,-36.52,2007
196740,DF,RO,-15.83,-47.86,-11.22,-62.8,2007
60173,DF,RR,-15.83,-47.86,1.89,-61.22,2007
288876,DF,RS,-15.83,-47.86,-30.01,-51.22,2007
126348,DF,SC,-15.83,-47.86,-27.33,-49.44,2007
73870,DF,SE,-15.83,-47.86,-10.9,-37.07,2007
2126498,DF,SP,-15.83,-47.86,-23.55,-46.64,2007
196885,DF,TO,-15.83,-47.86,-10.25,-48.25,2007
284635,ES,MG,-19.19,-40.34,-18.1,-44.38,2007
12715,ES,PR,-19.19,-40.34,-24.89,-51.55,2007
745335,ES,RJ,-19.19,-40.34,-22.84,-43.15,2007
120,ES,RR,-19.19,-40.34,1.89,-61.22,2007
120,ES,RS,-19.19,-40.34,-30.01,-51.22,2007
1082,ES,SC,-19.19,-40.34,-27.33,-49.44,2007
3,ES,SE,-19.19,-40.34,-10.9,-37.07,2007
620371,ES,SP,-19.19,-40.34,-23.55,-46.64,2007
16005,GO,MG,-16.64,-49.31,-18.1,-44.38,2007
29782,GO,MS,-16.64,-49.31,-20.51,-54.54,2007
5378,GO,MT,-16.64,-49.31,-12.64,-55.42,2007
4490,GO,PA,-16.64,-49.31,-5.53,-52.29,2007
880,GO,PB,-16.64,-49.31,-7.06,-35.55,2007
7070,GO,PE,-16.64,-49.31,-8.28,-35.07,2007
417,GO,PI,-16.64,-49.31,-8.28,-43.68,2007
1335,GO,PR,-16.64,-49.31,-24.89,-51.55,2007
57078,GO,RJ,-16.64,-49.31,-22.84,-43.15,2007
7385,GO,RN,-16.64,-49.31,-5.22,-36.52,2007
2,GO,RO,-16.64,-49.31,-11.22,-62.8,2007
10,GO,RR,-16.64,-49.31,1.89,-61.22,2007
618,GO,RS,-16.64,-49.31,-30.01,-51.22,2007
208,GO,SC,-16.64,-49.31,-27.33,-49.44,2007
842051,GO,SP,-16.64,-49.31,-23.55,-46.64,2007
31164,GO,TO,-16.64,-49.31,-10.25,-48.25,2007
281,MA,MG,-2.55,-44.3,-18.1,-44.38,2007
101919,MA,PA,-2.55,-44.3,-5.53,-52.29,2007
55,MA,PB,-2.55,-44.3,-7.06,-35.55,2007
54144,MA,PE,-2.55,-44.3,-8.28,-35.07,2007
6984,MA,PI,-2.55,-44.3,-8.28,-43.68,2007
2,MA,PR,-2.55,-44.3,-24.89,-51.55,2007
29922,MA,RJ,-2.55,-44.3,-22.84,-43.15,2007
55,MA,RN,-2.55,-44.3,-5.22,-36.52,2007
3570,MA,RS,-2.55,-44.3,-30.01,-51.22,2007
84,MA,SE,-2.55,-44.3,-10.9,-37.07,2007
63110,MA,SP,-2.55,-44.3,-23.55,-46.64,2007
89,MA,TO,-2.55,-44.3,-10.25,-48.25,2007
248,MG,MS,-18.1,-44.38,-20.51,-54.54,2007
1641,MG,MT,-18.1,-44.38,-12.64,-55.42,2007
803,MG,PA,-18.1,-44.38,-5.53,-52.29,2007
13474,MG,PB,-18.1,-44.38,-7.06,-35.55,2007
103847,MG,PE,-18.1,-44.38,-8.28,-35.07,2007
2175,MG,PI,-18.1,-44.38,-8.28,-43.68,2007
29185,MG,PR,-18.1,-44.38,-24.89,-51.55,2007
818450,MG,RJ,-18.1,-44.38,-22.84,-43.15,2007
20759,MG,RN,-18.1,-44.38,-5.22,-36.52,2007
36,MG,RR,-18.1,-44.38,1.89,-61.22,2007
20286,MG,RS,-18.1,-44.38,-30.01,-51.22,2007
520,MG,SC,-18.1,-44.38,-27.33,-49.44,2007
910,MG,SE,-18.1,-44.38,-10.9,-37.07,2007
2330392,MG,SP,-18.1,-44.38,-23.55,-46.64,2007
3759,MG,TO,-18.1,-44.38,-10.25,-48.25,2007
85917,MS,MT,-20.51,-54.54,-12.64,-55.42,2007
94,MS,PE,-20.51,-54.54,-8.28,-35.07,2007
49073,MS,PR,-20.51,-54.54,-24.89,-51.55,2007
154,MS,RJ,-20.51,-54.54,-22.84,-43.15,2007
1852,MS,RO,-20.51,-54.54,-11.22,-62.8,2007
3354,MS,RS,-20.51,-54.54,-30.01,-51.22,2007
23,MS,SC,-20.51,-54.54,-27.33,-49.44,2007
445902,MS,SP,-20.51,-54.54,-23.55,-46.64,2007
9,MT,PA,-12.64,-55.42,-5.53,-52.29,2007
69,MT,PE,-12.64,-55.42,-8.28,-35.07,2007
57795,MT,PR,-12.64,-55.42,-24.89,-51.55,2007
13772,MT,RJ,-12.64,-55.42,-22.84,-43.15,2007
66168,MT,RO,-12.64,-55.42,-11.22,-62.8,2007
2911,MT,RS,-12.64,-55.42,-30.01,-51.22,2007
550001,MT,SP,-12.64,-55.42,-23.55,-46.64,2007
1267,MT,TO,-12.64,-55.42,-10.25,-48.25,2007
48144,PA,PE,-5.53,-52.29,-8.28,-35.07,2007
666,PA,PI,-5.53,-52.29,-8.28,-43.68,2007
74,PA,PR,-5.53,-52.29,-24.89,-51.55,2007
146414,PA,RJ,-5.53,-52.29,-22.84,-43.15,2007
42,PA,RN,-5.53,-52.29,-5.22,-36.52,2007
5085,PA,RO,-5.53,-52.29,-11.22,-62.8,2007
41,PA,RR,-5.53,-52.29,1.89,-61.22,2007
5484,PA,RS,-5.53,-52.29,-30.01,-51.22,2007
4673,PA,SC,-5.53,-52.29,-27.33,-49.44,2007
147103,PA,SP,-5.53,-52.29,-23.55,-46.64,2007
13554,PA,TO,-5.53,-52.29,-10.25,-48.25,2007
156690,PB,PE,-7.06,-35.55,-8.28,-35.07,2007
146049,PB,RJ,-7.06,-35.55,-22.84,-43.15,2007
3342,PB,RN,-7.06,-35.55,-5.22,-36.52,2007
1212,PB,SC,-7.06,-35.55,-27.33,-49.44,2007
231,PB,SE,-7.06,-35.55,-10.9,-37.07,2007
158992,PB,SP,-7.06,-35.55,-23.55,-46.64,2007
31,PE,PI,-8.28,-35.07,-8.28,-43.68,2007
16409,PE,PR,-8.28,-35.07,-24.89,-51.55,2007
541871,PE,RJ,-8.28,-35.07,-22.84,-43.15,2007
210559,PE,RN,-8.28,-35.07,-5.22,-36.52,2007
3,PE,RR,-8.28,-35.07,1.89,-61.22,2007
40942,PE,RS,-8.28,-35.07,-30.01,-51.22,2007
239,PE,SC,-8.28,-35.07,-27.33,-49.44,2007
53419,PE,SE,-8.28,-35.07,-10.9,-37.07,2007
1077580,PE,SP,-8.28,-35.07,-23.55,-46.64,2007
3184,PI,PR,-8.28,-43.68,-24.89,-51.55,2007
1404,PI,RJ,-8.28,-43.68,-22.84,-43.15,2007
84,PI,RS,-8.28,-43.68,-30.01,-51.22,2007
28308,PI,SP,-8.28,-43.68,-23.55,-46.64,2007
2,PI,TO,-8.28,-43.68,-10.25,-48.25,2007
657339,PR,RJ,-24.89,-51.55,-22.84,-43.15,2007
7885,PR,RN,-24.89,-51.55,-5.22,-36.52,2007
3859,PR,RO,-24.89,-51.55,-11.22,-62.8,2007
466790,PR,RS,-24.89,-51.55,-30.01,-51.22,2007
32680,PR,SC,-24.89,-51.55,-27.33,-49.44,2007
85,PR,SE,-24.89,-51.55,-10.9,-37.07,2007
2422847,PR,SP,-24.89,-51.55,-23.55,-46.64,2007
32,PR,TO,-24.89,-51.55,-10.25,-48.25,2007
208853,RJ,RN,-22.84,-43.15,-5.22,-36.52,2007
12178,RJ,RO,-22.84,-43.15,-11.22,-62.8,2007
6426,RJ,RR,-22.84,-43.15,1.89,-61.22,2007
608837,RJ,RS,-22.84,-43.15,-30.01,-51.22,2007
166354,RJ,SC,-22.84,-43.15,-27.33,-49.44,2007
110245,RJ,SE,-22.84,-43.15,-10.9,-37.07,2007
4755510,RJ,SP,-22.84,-43.15,-23.55,-46.64,2007
101,RJ,TO,-22.84,-43.15,-10.25,-48.25,2007
2647,RN,RS,-5.22,-36.52,-30.01,-51.22,2007
8,RN,SC,-5.22,-36.52,-27.33,-49.44,2007
448310,RN,SP,-5.22,-36.52,-23.55,-46.64,2007
667,RO,RS,-11.22,-62.8,-30.01,-51.22,2007
10030,RO,SP,-11.22,-62.8,-23.55,-46.64,2007
36,RR,SP,1.89,-61.22,-23.55,-46.64,2007
303190,RS,SC,-30.01,-51.22,-27.33,-49.44,2007
130,RS,SE,-30.01,-51.22,-10.9,-37.07,2007
2165855,RS,SP,-30.01,-51.22,-23.55,-46.64,2007
1685861,SC,SP,-27.33,-49.44,-23.55,-46.64,2007
26,SC,TO,-27.33,-49.44,-10.25,-48.25,2007
153800,SE,SP,-10.9,-37.07,-23.55,-46.64,2007
9636,SP,TO,-23.55,-46.64,-10.25,-48.25,2007
31039,AC,AM,-8.77,-70.55,-3.07,-61.66,2008
1663,AC,CE,-8.77,-70.55,-3.71,-38.54,2008
139531,AC,DF,-8.77,-70.55,-15.83,-47.86,2008
138,AC,GO,-8.77,-70.55,-16.64,-49.31,2008
4573,AC,PA,-8.77,-70.55,-5.53,-52.29,2008
47045,AC,RO,-8.77,-70.55,-11.22,-62.8,2008
4008,AC,SP,-8.77,-70.55,-23.55,-46.64,2008
153,AC,TO,-8.77,-70.55,-10.25,-48.25,2008
196379,AL,BA,-9.71,-35.73,-12.96,-38.51,2008
105097,AL,DF,-9.71,-35.73,-15.83,-47.86,2008
22094,AL,MG,-9.71,-35.73,-18.1,-44.38,2008
25,AL,MT,-9.71,-35.73,-12.64,-55.42,2008
48247,AL,PE,-9.71,-35.73,-8.28,-35.07,2008
68,AL,PR,-9.71,-35.73,-24.89,-51.55,2008
85813,AL,RJ,-9.71,-35.73,-22.84,-43.15,2008
52,AL,RN,-9.71,-35.73,-5.22,-36.52,2008
4446,AL,RS,-9.71,-35.73,-30.01,-51.22,2008
2091,AL,SC,-9.71,-35.73,-27.33,-49.44,2008
28200,AL,SE,-9.71,-35.73,-10.9,-37.07,2008
412017,AL,SP,-9.71,-35.73,-23.55,-46.64,2008
17918,AM,BA,-3.07,-61.66,-12.96,-38.51,2008
106255,AM,CE,-3.07,-61.66,-3.71,-38.54,2008
353291,AM,DF,-3.07,-61.66,-15.83,-47.86,2008
203,AM,ES,-3.07,-61.66,-19.19,-40.34,2008
114,AM,GO,-3.07,-61.66,-16.64,-49.31,2008
19505,AM,MA,-3.07,-61.66,-2.55,-44.3,2008
440,AM,MG,-3.07,-61.66,-18.1,-44.38,2008
540,AM,MS,-3.07,-61.66,-20.51,-54.54,2008
614,AM,MT,-3.07,-61.66,-12.64,-55.42,2008
324708,AM,PA,-3.07,-61.66,-5.53,-52.29,2008
18958,AM,PE,-3.07,-61.66,-8.28,-35.07,2008
1511,AM,PR,-3.07,-61.66,-24.89,-51.55,2008
179908,AM,RJ,-3.07,-61.66,-22.84,-43.15,2008
3817,AM,RN,-3.07,-61.66,-5.22,-36.52,2008
92521,AM,RO,-3.07,-61.66,-11.22,-62.8,2008
108858,AM,RR,-3.07,-61.66,1.89,-61.22,2008
184,AM,RS,-3.07,-61.66,-30.01,-51.22,2008
450498,AM,SP,-3.07,-61.66,-23.55,-46.64,2008
8,AM,TO,-3.07,-61.66,-10.25,-48.25,2008
1194,AP,CE,1.41,-51.77,-3.71,-38.54,2008
77651,AP,DF,1.41,-51.77,-15.83,-47.86,2008
8,AP,GO,1.41,-51.77,-16.64,-49.31,2008
346,AP,MA,1.41,-51.77,-2.55,-44.3,2008
24,AP,MG,1.41,-51.77,-18.1,-44.38,2008
373409,AP,PA,1.41,-51.77,-5.53,-52.29,2008
33,AP,PR,1.41,-51.77,-24.89,-51.55,2008
2633,AP,RJ,1.41,-51.77,-22.84,-43.15,2008
48,AP,RR,1.41,-51.77,1.89,-61.22,2008
10134,AP,SP,1.41,-51.77,-23.55,-46.64,2008
218173,BA,CE,-12.96,-38.51,-3.71,-38.54,2008
568176,BA,DF,-12.96,-38.51,-15.83,-47.86,2008
34081,BA,ES,-12.96,-38.51,-19.19,-40.34,2008
9841,BA,GO,-12.96,-38.51,-16.64,-49.31,2008
16172,BA,MA,-12.96,-38.51,-2.55,-44.3,2008
572476,BA,MG,-12.96,-38.51,-18.1,-44.38,2008
6444,BA,MT,-12.96,-38.51,-12.64,-55.42,2008
18550,BA,PA,-12.96,-38.51,-5.53,-52.29,2008
45153,BA,PB,-12.96,-38.51,-7.06,-35.55,2008
449523,BA,PE,-12.96,-38.51,-8.28,-35.07,2008
34262,BA,PR,-12.96,-38.51,-24.89,-51.55,2008
1018362,BA,RJ,-12.96,-38.51,-22.84,-43.15,2008
112883,BA,RN,-12.96,-38.51,-5.22,-36.52,2008
2,BA,RR,-12.96,-38.51,1.89,-61.22,2008
85126,BA,RS,-12.96,-38.51,-30.01,-51.22,2008
13633,BA,SC,-12.96,-38.51,-27.33,-49.44,2008
158822,BA,SE,-12.96,-38.51,-10.9,-37.07,2008
2313845,BA,SP,-12.96,-38.51,-23.55,-46.64,2008
1,BA,TO,-12.96,-38.51,-10.25,-48.25,2008
540813,CE,DF,-3.71,-38.54,-15.83,-47.86,2008
8623,CE,ES,-3.71,-38.54,-19.19,-40.34,2008
1872,CE,GO,-3.71,-38.54,-16.64,-49.31,2008
179039,CE,MA,-3.71,-38.54,-2.55,-44.3,2008
38472,CE,MG,-3.71,-38.54,-18.1,-44.38,2008
287,CE,MS,-3.71,-38.54,-20.51,-54.54,2008
212,CE,MT,-3.71,-38.54,-12.64,-55.42,2008
168593,CE,PA,-3.71,-38.54,-5.53,-52.29,2008
11,CE,PB,-3.71,-38.54,-7.06,-35.55,2008
380439,CE,PE,-3.71,-38.54,-8.28,-35.07,2008
154352,CE,PI,-3.71,-38.54,-8.28,-43.68,2008
1034,CE,PR,-3.71,-38.54,-24.89,-51.55,2008
338324,CE,RJ,-3.71,-38.54,-22.84,-43.15,2008
125160,CE,RN,-3.71,-38.54,-5.22,-36.52,2008
1540,CE,RO,-3.71,-38.54,-11.22,-62.8,2008
38,CE,RR,-3.71,-38.54,1.89,-61.22,2008
14161,CE,RS,-3.71,-38.54,-30.01,-51.22,2008
11,CE,SC,-3.71,-38.54,-27.33,-49.44,2008
4,CE,SE,-3.71,-38.54,-10.9,-37.07,2008
832026,CE,SP,-3.71,-38.54,-23.55,-46.64,2008
78013,DF,ES,-15.83,-47.86,-19.19,-40.34,2008
359639,DF,GO,-15.83,-47.86,-16.64,-49.31,2008
428730,DF,MA,-15.83,-47.86,-2.55,-44.3,2008
713679,DF,MG,-15.83,-47.86,-18.1,-44.38,2008
121675,DF,MS,-15.83,-47.86,-20.51,-54.54,2008
450739,DF,MT,-15.83,-47.86,-12.64,-55.42,2008
501678,DF,PA,-15.83,-47.86,-5.53,-52.29,2008
55605,DF,PB,-15.83,-47.86,-7.06,-35.55,2008
486506,DF,PE,-15.83,-47.86,-8.28,-35.07,2008
257345,DF,PI,-15.83,-47.86,-8.28,-43.68,2008
322892,DF,PR,-15.83,-47.86,-24.89,-51.55,2008
1341326,DF,RJ,-15.83,-47.86,-22.84,-43.15,2008
218872,DF,RN,-15.83,-47.86,-5.22,-36.52,2008
201598,DF,RO,-15.83,-47.86,-11.22,-62.8,2008
78650,DF,RR,-15.83,-47.86,1.89,-61.22,2008
365668,DF,RS,-15.83,-47.86,-30.01,-51.22,2008
149588,DF,SC,-15.83,-47.86,-27.33,-49.44,2008
90187,DF,SE,-15.83,-47.86,-10.9,-37.07,2008
2420558,DF,SP,-15.83,-47.86,-23.55,-46.64,2008
234088,DF,TO,-15.83,-47.86,-10.25,-48.25,2008
380,ES,MA,-19.19,-40.34,-2.55,-44.3,2008
287993,ES,MG,-19.19,-40.34,-18.1,-44.38,2008
35,ES,PE,-19.19,-40.34,-8.28,-35.07,2008
18170,ES,PR,-19.19,-40.34,-24.89,-51.55,2008
779105,ES,RJ,-19.19,-40.34,-22.84,-43.15,2008
131,ES,RN,-19.19,-40.34,-5.22,-36.52,2008
7,ES,RR,-19.19,-40.34,1.89,-61.22,2008
6588,ES,RS,-19.19,-40.34,-30.01,-51.22,2008
29,ES,SC,-19.19,-40.34,-27.33,-49.44,2008
656601,ES,SP,-19.19,-40.34,-23.55,-46.64,2008
61,GO,MA,-16.64,-49.31,-2.55,-44.3,2008
30172,GO,MG,-16.64,-49.31,-18.1,-44.38,2008
24482,GO,MS,-16.64,-49.31,-20.51,-54.54,2008
6978,GO,MT,-16.64,-49.31,-12.64,-55.42,2008
19,GO,PA,-16.64,-49.31,-5.53,-52.29,2008
7644,GO,PE,-16.64,-49.31,-8.28,-35.07,2008
964,GO,PI,-16.64,-49.31,-8.28,-43.68,2008
969,GO,PR,-16.64,-49.31,-24.89,-51.55,2008
111256,GO,RJ,-16.64,-49.31,-22.84,-43.15,2008
2127,GO,RN,-16.64,-49.31,-5.22,-36.52,2008
4,GO,RO,-16.64,-49.31,-11.22,-62.8,2008
36,GO,RR,-16.64,-49.31,1.89,-61.22,2008
235,GO,RS,-16.64,-49.31,-30.01,-51.22,2008
59,GO,SC,-16.64,-49.31,-27.33,-49.44,2008
851326,GO,SP,-16.64,-49.31,-23.55,-46.64,2008
21756,GO,TO,-16.64,-49.31,-10.25,-48.25,2008
50,MA,MG,-2.55,-44.3,-18.1,-44.38,2008
85769,MA,PA,-2.55,-44.3,-5.53,-52.29,2008
48949,MA,PE,-2.55,-44.3,-8.28,-35.07,2008
1039,MA,PI,-2.55,-44.3,-8.28,-43.68,2008
33993,MA,RJ,-2.55,-44.3,-22.84,-43.15,2008
1835,MA,RS,-2.55,-44.3,-30.01,-51.22,2008
48620,MA,SP,-2.55,-44.3,-23.55,-46.64,2008
501,MA,TO,-2.55,-44.3,-10.25,-48.25,2008
215,MG,MS,-18.1,-44.38,-20.51,-54.54,2008
2504,MG,MT,-18.1,-44.38,-12.64,-55.42,2008
922,MG,PA,-18.1,-44.38,-5.53,-52.29,2008
2608,MG,PB,-18.1,-44.38,-7.06,-35.55,2008
108230,MG,PE,-18.1,-44.38,-8.28,-35.07,2008
2876,MG,PI,-18.1,-44.38,-8.28,-43.68,2008
95555,MG,PR,-18.1,-44.38,-24.89,-51.55,2008
855393,MG,RJ,-18.1,-44.38,-22.84,-43.15,2008
38180,MG,RN,-18.1,-44.38,-5.22,-36.52,2008
169,MG,RO,-18.1,-44.38,-11.22,-62.8,2008
99,MG,RR,-18.1,-44.38,1.89,-61.22,2008
45188,MG,RS,-18.1,-44.38,-30.01,-51.22,2008
2461,MG,SC,-18.1,-44.38,-27.33,-49.44,2008
11,MG,SE,-18.1,-44.38,-10.9,-37.07,2008
2349197,MG,SP,-18.1,-44.38,-23.55,-46.64,2008
5751,MG,TO,-18.1,-44.38,-10.25,-48.25,2008
106658,MS,MT,-20.51,-54.54,-12.64,-55.42,2008
3245,MS,PE,-20.51,-54.54,-8.28,-35.07,2008
72826,MS,PR,-20.51,-54.54,-24.89,-51.55,2008
7499,MS,RJ,-20.51,-54.54,-22.84,-43.15,2008
5352,MS,RO,-20.51,-54.54,-11.22,-62.8,2008
8155,MS,RS,-20.51,-54.54,-30.01,-51.22,2008
18,MS,SC,-20.51,-54.54,-27.33,-49.44,2008
447930,MS,SP,-20.51,-54.54,-23.55,-46.64,2008
6165,MT,PE,-12.64,-55.42,-8.28,-35.07,2008
85437,MT,PR,-12.64,-55.42,-24.89,-51.55,2008
21093,MT,RJ,-12.64,-55.42,-22.84,-43.15,2008
100388,MT,RO,-12.64,-55.42,-11.22,-62.8,2008
7694,MT,RS,-12.64,-55.42,-30.01,-51.22,2008
492230,MT,SP,-12.64,-55.42,-23.55,-46.64,2008
1498,MT,TO,-12.64,-55.42,-10.25,-48.25,2008
44616,PA,PE,-5.53,-52.29,-8.28,-35.07,2008
834,PA,PR,-5.53,-52.29,-24.89,-51.55,2008
186908,PA,RJ,-5.53,-52.29,-22.84,-43.15,2008
5442,PA,RO,-5.53,-52.29,-11.22,-62.8,2008
186,PA,RR,-5.53,-52.29,1.89,-61.22,2008
5746,PA,RS,-5.53,-52.29,-30.01,-51.22,2008
5033,PA,SC,-5.53,-52.29,-27.33,-49.44,2008
152286,PA,SP,-5.53,-52.29,-23.55,-46.64,2008
15755,PA,TO,-5.53,-52.29,-10.25,-48.25,2008
138907,PB,PE,-7.06,-35.55,-8.28,-35.07,2008
141746,PB,RJ,-7.06,-35.55,-22.84,-43.15,2008
142,PB,SE,-7.06,-35.55,-10.9,-37.07,2008
97934,PB,SP,-7.06,-35.55,-23.55,-46.64,2008
18820,PE,PR,-8.28,-35.07,-24.89,-51.55,2008
606191,PE,RJ,-8.28,-35.07,-22.84,-43.15,2008
248312,PE,RN,-8.28,-35.07,-5.22,-36.52,2008
28,PE,RR,-8.28,-35.07,1.89,-61.22,2008
54603,PE,RS,-8.28,-35.07,-30.01,-51.22,2008
190,PE,SC,-8.28,-35.07,-27.33,-49.44,2008
49373,PE,SE,-8.28,-35.07,-10.9,-37.07,2008
1257608,PE,SP,-8.28,-35.07,-23.55,-46.64,2008
6,PE,TO,-8.28,-35.07,-10.25,-48.25,2008
1874,PI,PR,-8.28,-43.68,-24.89,-51.55,2008
2,PI,RJ,-8.28,-43.68,-22.84,-43.15,2008
18450,PI,SP,-8.28,-43.68,-23.55,-46.64,2008
814168,PR,RJ,-24.89,-51.55,-22.84,-43.15,2008
13654,PR,RN,-24.89,-51.55,-5.22,-36.52,2008
7798,PR,RO,-24.89,-51.55,-11.22,-62.8,2008
528117,PR,RS,-24.89,-51.55,-30.01,-51.22,2008
38342,PR,SC,-24.89,-51.55,-27.33,-49.44,2008
2403350,PR,SP,-24.89,-51.55,-23.55,-46.64,2008
195039,RJ,RN,-22.84,-43.15,-5.22,-36.52,2008
23170,RJ,RO,-22.84,-43.15,-11.22,-62.8,2008
5754,RJ,RR,-22.84,-43.15,1.89,-61.22,2008
739923,RJ,RS,-22.84,-43.15,-30.01,-51.22,2008
214280,RJ,SC,-22.84,-43.15,-27.33,-49.44,2008
123194,RJ,SE,-22.84,-43.15,-10.9,-37.07,2008
4967473,RJ,SP,-22.84,-43.15,-23.55,-46.64,2008
6213,RJ,TO,-22.84,-43.15,-10.25,-48.25,2008
3168,RN,RS,-5.22,-36.52,-30.01,-51.22,2008
4,RN,SC,-5.22,-36.52,-27.33,-49.44,2008
706,RN,SE,-5.22,-36.52,-10.9,-37.07,2008
476398,RN,SP,-5.22,-36.52,-23.55,-46.64,2008
1,RN,TO,-5.22,-36.52,-10.25,-48.25,2008
2,RO,RR,-11.22,-62.8,1.89,-61.22,2008
2053,RO,RS,-11.22,-62.8,-30.01,-51.22,2008
3,RO,SC,-11.22,-62.8,-27.33,-49.44,2008
5854,RO,SP,-11.22,-62.8,-23.55,-46.64,2008
129,RO,TO,-11.22,-62.8,-10.25,-48.25,2008
2118,RR,SP,1.89,-61.22,-23.55,-46.64,2008
290199,RS,SC,-30.01,-51.22,-27.33,-49.44,2008
16,RS,SE,-30.01,-51.22,-10.9,-37.07,2008
2283244,RS,SP,-30.01,-51.22,-23.55,-46.64,2008
1711777,SC,SP,-27.33,-49.44,-23.55,-46.64,2008
172281,SE,SP,-10.9,-37.07,-23.55,-46.64,2008
1371,SP,TO,-23.55,-46.64,-10.25,-48.25,2008
28362,AC,AM,-8.77,-70.55,-3.07,-61.66,2009
9875,AC,CE,-8.77,-70.55,-3.71,-38.54,2009
151110,AC,DF,-8.77,-70.55,-15.83,-47.86,2009
7575,AC,PA,-8.77,-70.55,-5.53,-52.29,2009
38,AC,RJ,-8.77,-70.55,-22.84,-43.15,2009
42950,AC,RO,-8.77,-70.55,-11.22,-62.8,2009
7665,AC,SP,-8.77,-70.55,-23.55,-46.64,2009
237609,AL,BA,-9.71,-35.73,-12.96,-38.51,2009
257,AL,CE,-9.71,-35.73,-3.71,-38.54,2009
136681,AL,DF,-9.71,-35.73,-15.83,-47.86,2009
33,AL,GO,-9.71,-35.73,-16.64,-49.31,2009
19916,AL,MG,-9.71,-35.73,-18.1,-44.38,2009
228,AL,MT,-9.71,-35.73,-12.64,-55.42,2009
9,AL,PA,-9.71,-35.73,-5.53,-52.29,2009
12720,AL,PE,-9.71,-35.73,-8.28,-35.07,2009
489,AL,PR,-9.71,-35.73,-24.89,-51.55,2009
127906,AL,RJ,-9.71,-35.73,-22.84,-43.15,2009
46,AL,RN,-9.71,-35.73,-5.22,-36.52,2009
5561,AL,RS,-9.71,-35.73,-30.01,-51.22,2009
1183,AL,SC,-9.71,-35.73,-27.33,-49.44,2009
26652,AL,SE,-9.71,-35.73,-10.9,-37.07,2009
490979,AL,SP,-9.71,-35.73,-23.55,-46.64,2009
172,AM,AP,-3.07,-61.66,1.41,-51.77,2009
32689,AM,BA,-3.07,-61.66,-12.96,-38.51,2009
129279,AM,CE,-3.07,-61.66,-3.71,-38.54,2009
431337,AM,DF,-3.07,-61.66,-15.83,-47.86,2009
3307,AM,ES,-3.07,-61.66,-19.19,-40.34,2009
43,AM,GO,-3.07,-61.66,-16.64,-49.31,2009
20927,AM,MA,-3.07,-61.66,-2.55,-44.3,2009
4474,AM,MS,-3.07,-61.66,-20.51,-54.54,2009
7492,AM,MT,-3.07,-61.66,-12.64,-55.42,2009
343669,AM,PA,-3.07,-61.66,-5.53,-52.29,2009
29200,AM,PE,-3.07,-61.66,-8.28,-35.07,2009
19067,AM,PR,-3.07,-61.66,-24.89,-51.55,2009
175197,AM,RJ,-3.07,-61.66,-22.84,-43.15,2009
653,AM,RN,-3.07,-61.66,-5.22,-36.52,2009
127625,AM,RO,-3.07,-61.66,-11.22,-62.8,2009
89487,AM,RR,-3.07,-61.66,1.89,-61.22,2009
4778,AM,RS,-3.07,-61.66,-30.01,-51.22,2009
216,AM,SE,-3.07,-61.66,-10.9,-37.07,2009
481686,AM,SP,-3.07,-61.66,-23.55,-46.64,2009
503,AP,CE,1.41,-51.77,-3.71,-38.54,2009
81047,AP,DF,1.41,-51.77,-15.83,-47.86,2009
68,AP,MA,1.41,-51.77,-2.55,-44.3,2009
345044,AP,PA,1.41,-51.77,-5.53,-52.29,2009
19,AP,PR,1.41,-51.77,-24.89,-51.55,2009
7045,AP,RJ,1.41,-51.77,-22.84,-43.15,2009
5103,AP,SC,1.41,-51.77,-27.33,-49.44,2009
23858,AP,SP,1.41,-51.77,-23.55,-46.64,2009
239987,BA,CE,-12.96,-38.51,-3.71,-38.54,2009
640712,BA,DF,-12.96,-38.51,-15.83,-47.86,2009
81182,BA,ES,-12.96,-38.51,-19.19,-40.34,2009
13821,BA,GO,-12.96,-38.51,-16.64,-49.31,2009
8137,BA,MA,-12.96,-38.51,-2.55,-44.3,2009
592318,BA,MG,-12.96,-38.51,-18.1,-44.38,2009
